0	12.2858821537788	2371.982444	0.005135	0.000580
6755.3917196057	12.2858821537788	2559.890137	0.005541	0.002530
14083.8813581599	12.2858821537788	2761.459706	0.005978	0.003814
22034.0230449069	12.2858821537788	2977.469112	0.006445	0.004001
30659.1467250821	3.89197164512596	10046.351262	0.021747	0.013715
40015.7662212486	3.89197164512596	10636.769159	0.023025	0.015408
50167.5590799562	5.24727658619934	8366.223607	0.018110	0.012596
61179.7947864184	5.24727658619934	8887.245089	0.019238	0.013608
73127.2944578313	6.67769715312158	7424.738130	0.016072	0.011682
86088.0630887185	6.67769715312158	7901.254867	0.017104	0.012785
100149.657305586	7.64382880876232	7344.158982	0.015898	0.012189
115403.613581599	7.64382880876232	7812.382599	0.016911	0.013311
131952.61196057	8.33693502387733	7614.248734	0.016482	0.013288
149906.496210296	8.33693502387733	8087.995426	0.017508	0.014476
169383.865761227	8.96575079605696	7981.426678	0.017277	0.014615
190513.667645126	8.96575079605696	8462.057005	0.018317	0.015841
213437.584403067	9.64545288762322	8331.247921	0.018034	0.015916
238306.054238773	9.64545288762322	8814.986141	0.019081	0.017153
265285.434742607	10.287808098138	8734.114624	0.018906	0.017313
294554.819014239	10.287808098138	9218.539215	0.019955	0.018583
326307.627601314	10.7437791299014	9301.718491	0.020135	0.019092
360755.588346112	10.7437791299014	9784.380371	0.021180	0.020414
398126.348477547	10.956589490471	10069.380239	0.021797	0.021380
438669.046396495	10.956589490471	10542.070364	0.022820	0.022736
482652.71973713	10.974371445345	10986.129189	0.023781	0.024085
530368.693274918	10.974371445345	11430.271233	0.024743	0.025418
582134.558773275	10.8707919561884	11960.094515	0.025890	0.026990
638294.174983571	10.8707919561884	12345.241253	0.026723	0.028208
699219.25958379	10.6895338199343	12897.446696	0.027919	0.029851
765314.164994524	10.6895338199343	13181.407132	0.028533	0.030840
837019.062256298	10.4590370208105	13687.774579	0.029629	0.032382
914809.145060241	10.4590370208105	13818.376972	0.029912	0.033002
999200.997502738	10.2077097042716	14191.144531	0.030719	0.034216
1090754.98199343	10.2077097042716	14112.598286	0.030549	0.034310
1190079.21910186	9.95570581380066	14264.523087	0.030878	0.034960
1297832.77143483	9.95570581380066	13928.756593	0.030151	0.034389
1414730.41945235	9.71138302738226	13796.601494	0.029865	0.034299
1541549.02922234	9.71138302738226	13177.561401	0.028525	0.032978
1679129.94032859	9.48102950273823	12729.347685	0.027555	0.032047
1828387.72153341	9.48102950273823	11839.236623	0.025628	0.029988
1990311.76271632	9.27295515969332	11088.846086	0.024004	0.028235
2165978.21441402	9.27295515969332	9990.863497	0.021627	0.025582
2356552.37572837	9.09296261467689	9015.871652	0.019516	0.023192
2563300.63386637	9.09296261467689	7822.382449	0.016933	0.020226
2787594.44398686	8.94383776035049	6754.883050	0.014622	0.017537
3030923.86067908	8.94383776035049	5605.426876	0.012134	0.014620
3294903.10974808	8.8277774720701	4596.599173	0.009950	0.012032
3581285.71163198	8.8277774720701	3620.236541	0.007837	0.009513
3891972.44109529	8.7452036135816	2795.543158	0.006051	0.007368
4229026.45064622	8.7452036135816	2071.489160	0.004484	0.005477
4594685.21007667	8.6978593577218	1491.989144	0.003230	0.003955
4991376.42584885	8.6978593577218	1030.061819	0.002230	0.002734
5421733.1645126	8.70453754041621	683.715639	0.001480	0.001819
5888612.16	8.70453754041621	435.555806	0.000943	0.001161
6395114.50882804	8.7195336026287	264.752896	0.000573	0.000707
6944601.58948521	8.7195336026287	153.504326	0.000332	0.000410
7540722.12538883	8.7195336026287	84.343820	0.000183	0.000226
8187433.67605696	8.7195336026287	43.715597	0.000095	0.000117
