0	1.32226047954545	14899.464051	0.038936	0.019014
5548.03022727273	1.32226047954545	15516.810496	0.040549	0.037361
11581.8852272727	1.32226047954545	16098.486172	0.042069	0.032494
18144.6368181818	1.32226047954545	16633.131494	0.043467	0.030029
25282.5238636364	4.82413864772727	4789.682561	0.012517	0.008353
33044.9522727273	4.82413864772727	5125.447777	0.013394	0.008929
41487.6620454546	4.98549961363636	5301.325503	0.013854	0.009405
50669.5602272727	4.98549961363636	5659.800477	0.014790	0.010486
60655.8879545455	5.25061932272727	5731.242835	0.014977	0.011038
71516.9536363636	5.25061932272727	6105.086842	0.015954	0.012163
83329.3997727273	6.15338562954545	5549.035448	0.014501	0.011335
96176.2029545455	6.15338562954545	5910.673455	0.015446	0.012339
110148.574090909	7.3094649	5300.750126	0.013852	0.011321
125344.691590909	7.3094649	5647.704325	0.014759	0.012307
141871.601590909	8.41114066363637	5228.190101	0.013663	0.011631
159846.484772727	8.41114066363637	5568.155615	0.014551	0.012636
179396.022954545	9.22044745909091	5405.750957	0.014127	0.012529
200657.665909091	9.22044745909091	5748.502726	0.015022	0.013605
223781.531590909	9.74458714772727	5777.002030	0.015097	0.013962
248931.039545455	9.74458714772727	6127.420250	0.016012	0.015120
276283.544318182	10.07207865	6277.059706	0.016404	0.015812
306031.602272727	10.07207865	6634.166382	0.017337	0.017046
338384.871818182	10.2995041840909	6842.182463	0.017880	0.017925
373572.647045455	10.2995041840909	7199.387872	0.018814	0.019198
411842.590909091	10.4628477204545	7437.686755	0.019437	0.020191
453464.535681818	10.4628477204545	7783.793463	0.020341	0.021464
498732.383181818	10.5683610068182	8039.336874	0.021009	0.022531
547964.738181818	10.5683610068182	8358.364784	0.021842	0.023744
601509.975681818	10.6059475022727	8625.879227	0.022542	0.024858
659744.974090909	10.6059475022727	8896.162184	0.023248	0.025936
723081.449318182	10.5563135659091	9173.717899	0.023973	0.027081
791964.687954545	10.5563135659091	9366.365077	0.024477	0.027926
866882.415	10.405752225	9642.324304	0.025198	0.029058
948361.626818182	10.405752225	9719.865402	0.025400	0.029548
1036978.09227273	10.1566577659091	9960.283654	0.026029	0.030557
1133356.35272727	10.1566577659091	9877.736467	0.025813	0.030542
1238176.68954545	9.83552569090909	10015.775085	0.026174	0.031210
1352178.29113636	9.83552569090909	9728.345285	0.025423	0.030530
1476164.95363636	9.48735971590909	9674.957346	0.025283	0.030562
1611012.68181818	9.48735971590909	9155.631072	0.023926	0.029108
1757670.95590909	9.15827835681818	8840.056186	0.023101	0.028259
1917176.03318182	9.15827835681818	8102.805057	0.021175	0.026050
2090651.58136364	8.87878659545455	7522.494291	0.019658	0.024297
2279322.61363636	8.87878659545455	6636.298544	0.017342	0.021542
2484519.9225	8.662065675	5873.407279	0.015349	0.019141
2707690.21431818	8.662065675	4952.898888	0.012943	0.016212
2950408.14409091	8.50818527045455	4146.861638	0.010837	0.013620
3214386.45	8.50818527045455	3317.616863	0.008670	0.010938
3501486.72136364	8.40595304318182	2609.105119	0.006818	0.008628
3813734.60045455	8.40595304318182	1963.285877	0.005131	0.006514
4153332.45068182	8.33719015227273	1439.379550	0.003761	0.004788
4522675.82522727	8.33719015227273	1008.115712	0.002634	0.003363
4924371.2025	8.29889423863636	681.505075	0.001781	0.002277
5361251.18795455	8.29889423863636	438.964618	0.001147	0.001470
5836397.95022727	8.31381102272727	269.596079	0.000705	0.000905
6353163.49022727	8.31381102272727	157.821257	0.000412	0.000531
6915193.07727273	8.31381102272727	87.463841	0.000229	0.000295
7526451.85227273	8.31381102272727	45.666713	0.000119	0.000154
