0	1169.54989476533	7.362855	0.000041	0.000011
5022.15679079956	2.70234965826944	3157.846658	0.017742	0.013285
10045.2005750274	1.96035304572837	4259.048345	0.023929	0.017861
15067.3573658269	1.93199586582694	4212.496214	0.023668	0.016427
20089.5141566265	4.78883316949617	1669.132029	0.009378	0.006227
25112.5579408543	4.94222981297919	2051.529728	0.011526	0.007407
31556.5651971522	5.59956290279299	1789.174345	0.010052	0.006341
38000.5724534502	5.89431968893757	1681.270606	0.009446	0.005960
44445.4667031763	6.11585516757941	1603.571911	0.009010	0.005754
50889.4739594743	6.36039038581599	1526.549390	0.008577	0.005574
57334.3682092004	6.45730328778751	1908.035017	0.010720	0.007133
65602.9209474261	6.93451462212486	1755.606325	0.009864	0.006728
73872.36067908	7.18774237595838	1674.707768	0.009409	0.006560
82140.9134173056	7.43600296659365	1601.232908	0.008996	0.006398
90409.4661555312	7.90340415361446	1490.970363	0.008377	0.006065
98678.9058871851	8.04426757995619	1858.353895	0.010441	0.007705
109288.234282585	8.42989684282585	1751.541149	0.009841	0.007413
119898.449671413	8.61980213581599	1692.639694	0.009510	0.007312
130508.665060241	8.79370606736035	1639.918067	0.009214	0.007223
