0	3566.51166707744	3.916682	0.000015	0.000002
5567.97075575027	19.4624482805586	716.913648	0.002730	0.002218
11135.9415115005	12.3635413394852	1124.732467	0.004282	0.002946
16703.9122672508	9.91192249863089	1396.251520	0.005316	0.003202
22272.8667634173	10.7845592722344	1276.746404	0.004861	0.002841
27840.8375191676	8.64757996610077	2029.888090	0.007728	0.004366
34984.7604216867	7.14167013696605	2436.486693	0.009277	0.005255
42128.6833242059	6.67843661237678	2579.626137	0.009822	0.005709
49272.6062267251	6.40919669786418	2659.788658	0.010127	0.006067
56416.5291292443	6.26379002694414	2692.024288	0.010249	0.006320
63560.4520317634	6.29613541182914	3393.283992	0.012919	0.008220
72725.9614895947	6.90679227519168	3051.989550	0.011620	0.007623
81891.4709474261	7.25626605805038	2868.990409	0.010923	0.007353
91056.9804052574	7.62259131423877	2698.941924	0.010276	0.007084
100223.473603505	8.38040590646221	2428.019896	0.009244	0.006527
109388.983061336	8.68542445991238	2970.836974	0.011311	0.008198
121148.615996714	9.40020040892662	2711.077223	0.010322	0.007687
132908.248932092	9.7506677696057	2583.302830	0.009836	0.007496
144667.88186747	10.0633791731106	2475.002367	0.009423	0.007323
