0	31.0850873947426	549.624969	0.001429	0.000240
4699.15814622125	13.4353619125137	1268.857805	0.003299	0.001225
9398.3162924425	10.4057807363363	1632.220822	0.004243	0.001742
14096.7122070099	8.8204303640471	1916.714875	0.004983	0.002255
18795.8703532311	7.7895120521632	2158.746764	0.005612	0.002862
23495.0284994524	6.11105508335159	3572.236342	0.009287	0.005171
29642.4267880613	5.48225970279299	3941.390380	0.010247	0.006066
35789.8250766703	5.27365214375685	4052.314832	0.010535	0.006477
41937.2233652793	5.14981236694962	4102.716062	0.010666	0.006742
48084.6216538883	5.08306374101862	4108.561607	0.010682	0.006928
54232.0199424973	4.9950793412103	5395.567908	0.014028	0.009360
62273.5638910186	5.06877189750822	5235.511512	0.013611	0.009357
70315.8700711939	5.15689349901424	5068.333377	0.013177	0.009298
78358.1762513691	5.29116060484666	4866.750447	0.012653	0.009122
86400.4824315444	5.663297342908	4482.903286	0.011655	0.008552
94442.7886117196	5.9907520614184	5460.046719	0.014195	0.010599
104963.87213034	6.53158590911829	4927.637297	0.012811	0.009736
115484.955648959	6.80207905613362	4660.694245	0.012117	0.009367
126006.039167579	7.04811218937568	4433.127314	0.011525	0.009061
